OBJECTID,tract,pop2010,California_County,ZIP,City,Longitude,Latitude,CIscore,CIscoreP,CES_3_0_Percentile_Range,ozone,ozoneP,pm,pmP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10_pct,Pop_11_64_years_pct,Elderly_over_65_pct,Hispanic_pct,White_pct,African_American_pct,Native_American_pct,Asian_American_pct,Other_pct,OBJECTID_1,CIdecile,CIvigintile,tract_text,tract_id,OBJECTID_12,tract_1,Year_,City_1,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,tract_id_1,Shape_Length,Shape_Area
21,6037134522.000000000000000,3954,Los Angeles,91303,Canoga Park,-118.601718300000002,34.204674400000002,39.969999999999999,76,75-80%,0.057000000000000,82,10.369999999999999,53,11.210000000000001,32,618.049999999999955,70,0.000000000000000,0,384.209999999999980,46,1238.069999999999936,76,0.000000000000000,0,12.000000000000000,54,0.020000000000000,16,2,29,4.000000000000000,68,45.420000000000002,5.590000000000000,60,63.549999999999997,73,4.240000000000000,32,9.760000000000000,72,30.000000000000000,77,22.600000000000001,88,63.500000000000000,88,11.100000000000000,64,25.199999999999999,77,68.879999999999995,7.140000000000000,78,17.699999999999999,77.299999999999997,5.000000000000000,70.000000000000000,15.500000000000000,5.000000000000000,0.200000000000000,7.700000000000000,1.700000000000000,1675,8,16,6037134522,134522,288,134522,2019,Los Angeles,1,Canoga Park,2,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000000000000000,0,0,0,0,2.000000000000000,134522,3132.060983706723164,615281.878581950324588
22,6037301206.000000000000000,5363,Los Angeles,91202,Glendale,-118.272401099999996,34.163161400000000,39.170000000000002,75,70-75%,0.053000000000000,74,12.050000000000001,82,24.510000000000002,75,904.350000000000023,96,0.000000000000000,0,1905.779999999999973,67,643.009999999999991,46,15.699999999999999,78,8.500000000000000,44,0.310000000000000,70,6,63,1.500000000000000,39,61.460000000000001,7.570000000000000,93,35.159999999999997,34,3.180000000000000,11,8.369999999999999,56,14.900000000000000,52,28.699999999999999,94,40.399999999999999,60,7.700000000000000,36,30.800000000000001,89,49.890000000000001,5.170000000000000,50,8.699999999999999,76.299999999999997,15.000000000000000,8.100000000000000,68.200000000000003,0.800000000000000,0.100000000000000,17.899999999999999,4.900000000000000,2113,8,15,6037301206,301206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4074.695841507011210,822077.725452632294036
23,6037301205.000000000000000,2209,Los Angeles,91202,Glendale,-118.272927499999994,34.168409799999999,25.340000000000000,50,50-55%,0.053000000000000,74,12.050000000000001,82,24.510000000000002,75,904.350000000000023,96,0.000000000000000,0,1839.369999999999891,67,436.550000000000011,24,6.000000000000000,48,4.750000000000000,29,0.070000000000000,29,6,63,0.200000000000000,9,51.700000000000003,6.370000000000000,77,35.159999999999997,34,4.480000000000000,38,8.369999999999999,56,10.500000000000000,41,9.699999999999999,58,10.300000000000001,8,8.000000000000000,39,13.000000000000000,26,38.369999999999997,3.980000000000000,32,10.699999999999999,72.200000000000003,17.100000000000001,8.699999999999999,75.599999999999994,0.800000000000000,0.000000000000000,11.900000000000000,3.000000000000000,3682,6,11,6037301205,301205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896.465273797228747,774362.202682334580459
24,6037300301.000000000000000,6140,Los Angeles,91214,La Crescenta,-118.252605399999993,34.251095800000002,16.020000000000000,28,25-30%,0.053000000000000,74,10.789999999999999,54,9.010000000000000,26,901.259999999999991,96,0.000000000000000,0,1080.960000000000036,61,578.309999999999945,39,0.000000000000000,0,20.000000000000000,71,0.000000000000000,0,2,29,0.200000000000000,9,40.609999999999999,5.000000000000000,47,33.649999999999999,31,4.050000000000000,27,7.280000000000000,41,6.700000000000000,27,4.400000000000000,33,10.900000000000000,9,,,17.100000000000001,46,30.879999999999999,3.200000000000000,21,9.600000000000000,76.500000000000000,13.900000000000000,8.800000000000001,60.899999999999999,0.600000000000000,0.100000000000000,26.300000000000001,3.300000000000000,5642,3,6,6037300301,300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12739.561724060233246,6173773.449520301073790
25,6037501002.000000000000000,4861,Los Angeles,90606,Whittier,-118.062045800000007,33.982277099999997,41.079999999999998,78,75-80%,0.046000000000000,53,12.050000000000001,82,19.760000000000002,61,768.610000000000014,88,0.000000000000000,0,9117.239999999999782,92,469.189999999999998,28,6.600000000000000,50,10.000000000000000,50,0.420000000000000,74,3,41,0.000000000000000,0,52.710000000000001,6.490000000000000,79,67.780000000000001,77,5.260000000000000,60,15.279999999999999,98,16.000000000000000,54,3.200000000000000,24,21.500000000000000,30,12.300000000000001,72,15.900000000000000,40,61.000000000000000,6.330000000000000,67,13.100000000000000,75.700000000000003,11.199999999999999,81.500000000000000,14.900000000000000,0.500000000000000,0.200000000000000,1.800000000000000,1.100000000000000,1755,8,16,6037501002,501002,1395,501002,2019,Unincorporated,2,Unincorporated West Whittier,7,4,0,0,0,0,0,1,0,0,0,1,1,3,0,0,1,1,5.579000000000000,0,0,0,0,0.064000000000000,0,0,0,0,0.204000000000000,0,0,1,1,5.375000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.282999999999999,0,0,0,0,8.282999999999999,501002,5066.161440755185140,1467388.111364898970351
26,6037501001.000000000000000,3248,Los Angeles,90606,Whittier,-118.070627299999998,33.990309799999999,46.469999999999999,85,80-85%,0.046000000000000,53,12.050000000000001,82,19.760000000000002,61,779.779999999999973,88,0.000000000000000,0,9720.639999999999418,93,2549.670000000000073,95,0.000000000000000,0,5.000000000000000,32,0.000000000000000,0,3,41,0.000000000000000,0,49.880000000000003,6.140000000000000,72,69.120000000000005,78,5.040000000000000,53,15.609999999999999,98,43.600000000000001,90,8.199999999999999,52,43.100000000000001,64,9.300000000000001,50,31.500000000000000,90,72.939999999999998,7.560000000000000,84,16.600000000000001,75.400000000000006,8.000000000000000,92.900000000000006,4.500000000000000,0.600000000000000,0.700000000000000,0.800000000000000,0.500000000000000,1369,9,17,6037501001,501001,1394,501001,2019,Pico Rivera/Unincorporated,2,Pico Rivera/Unincorporated West Whittier,7,4,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0.000000000000000,0,9,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.507000000000000,0,0,0,0,10.507000000000000,501001,3910.273483342957206,882124.289679189794697
27,6037500404.000000000000000,4795,Los Angeles,90660,Pico Rivera,-118.073996500000007,34.013954300000002,45.520000000000003,84,80-85%,0.046000000000000,53,12.050000000000001,82,21.410000000000000,66,647.669999999999959,73,0.000000000000000,0,11358.969999999999345,95,588.179999999999950,40,15.199999999999999,77,2.000000000000000,14,0.000000000000000,0,3,41,6.200000000000000,79,52.930000000000000,6.520000000000000,80,63.240000000000002,73,6.530000000000000,85,13.820000000000000,96,19.500000000000000,61,11.100000000000000,63,25.699999999999999,37,8.199999999999999,41,17.699999999999999,49,67.329999999999998,6.980000000000000,76,13.699999999999999,73.500000000000000,12.800000000000001,88.599999999999994,4.200000000000000,0.400000000000000,0.100000000000000,6.100000000000000,0.600000000000000,1366,9,17,6037500404,500404,1388,500404,2019,Pico Rivera,2,Pico Rivera,7,1,0,0,0,0,0,1,1,0,0,0,2,0,5,0,0,3,0.000000000000000,5,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,3,0.000000000000000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.002000000000001,0,0,0,0,9.002000000000001,500404,4456.744088971202473,1192609.164075517328456
28,6037481606.000000000000000,4871,Los Angeles,91803,Alhambra,-118.125985000000000,34.076449900000000,38.250000000000000,74,70-75%,0.048000000000000,61,11.630000000000001,69,22.690000000000001,69,862.360000000000014,94,0.000000000000000,0,5888.329999999999927,84,1152.740000000000009,74,10.199999999999999,63,12.949999999999999,56,0.040000000000000,19,0,0,0.200000000000000,9,52.689999999999998,6.490000000000000,79,30.000000000000000,25,5.920000000000000,75,5.480000000000000,17,27.199999999999999,73,26.899999999999999,92,42.200000000000003,63,9.300000000000001,50,34.799999999999997,94,56.840000000000003,5.890000000000000,60,9.900000000000000,76.700000000000003,13.400000000000000,19.699999999999999,4.800000000000000,0.800000000000000,0.100000000000000,73.400000000000006,1.100000000000000,2137,8,15,6037481606,481606,1355,481606,2019,Alhambra,2,Alhambra,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,481606,4521.371475624804589,860978.327654591412283
29,6037500403.000000000000000,4023,Los Angeles,90660,Pico Rivera,-118.066203900000005,34.011753599999999,48.799999999999997,88,85-90%,0.046000000000000,53,12.050000000000001,82,23.379999999999999,72,704.980000000000018,82,0.000000000000000,0,12319.840000000000146,95,2564.969999999999800,95,25.600000000000001,88,2.000000000000000,14,0.040000000000000,18,3,41,8.000000000000000,86,62.090000000000003,7.650000000000000,94,58.399999999999999,67,3.960000000000000,25,12.119999999999999,89,31.800000000000001,79,4.200000000000000,32,34.799999999999997,52,12.400000000000000,72,25.600000000000001,78,61.520000000000003,6.380000000000000,67,13.100000000000000,72.599999999999994,14.300000000000001,89.400000000000006,5.100000000000000,0.500000000000000,0.200000000000000,4.400000000000000,0.300000000000000,980,9,18,6037500403,500403,1387,500403,2019,Pico Rivera/Unincorporated,2,Pico Rivera/Unincorporated North Whittier,7,1,0,0,0,0,0,1,6,0,0,3,0,0,0,1,4,0,0.000000000000000,0,2,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,4,0,0.000000000000000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.715000000000000,0,0,0,0,11.715000000000000,500403,8985.718401344291124,2246123.327966690994799
30,6037433101.000000000000000,2281,Los Angeles,91731,El Monte,-118.060556700000006,34.068690699999998,57.759999999999998,95,95-100% (highest scores),0.050000000000000,65,11.630000000000001,69,22.219999999999999,67,776.840000000000032,88,0.662000000000000,35,6257.039999999999964,86,3215.010000000000218,98,20.250000000000000,84,53.350000000000001,92,0.400000000000000,73,0,0,2.500000000000000,57,68.799999999999997,8.470000000000001,98,51.340000000000003,58,6.410000000000000,84,8.340000000000000,55,44.600000000000001,91,38.600000000000001,98,47.299999999999997,70,3.300000000000000,4,22.000000000000000,67,65.709999999999994,6.820000000000000,74,12.500000000000000,74.099999999999994,13.400000000000000,49.500000000000000,6.200000000000000,0.200000000000000,0.300000000000000,43.600000000000001,0.300000000000000,188,10,20,6037433101,433101,1276,433101,2019,El Monte,2,El Monte,3,1,0,7,0,0,0,1,37,0,0,2,2,0,0,11,3,4,0.000000000000000,0,30,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,3,4,0.000000000000000,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.805999999999997,0,0,0,0,73.805999999999997,433101,7813.969527606733209,1561428.975199459819123
31,6037911001.000000000000000,4201,Los Angeles,93544,Llano,-117.804587999999995,34.484920500000001,16.379999999999999,29,25-30%,0.062000000000000,91,5.340000000000000,4,0.680000000000000,3,486.540000000000020,52,167.883999999999986,79,117.980000000000004,27,296.860000000000014,12,1.000000000000000,18,0.000000000000000,0,0.020000000000000,16,0,0,0.000000000000000,0,27.730000000000000,3.420000000000000,15,50.060000000000002,56,3.190000000000000,12,9.490000000000000,69,18.600000000000001,59,4.100000000000000,31,44.100000000000001,66,7.400000000000000,33,17.100000000000001,46,46.250000000000000,4.800000000000000,45,9.199999999999999,73.099999999999994,17.699999999999999,26.199999999999999,64.700000000000003,3.700000000000000,0.500000000000000,2.700000000000000,2.300000000000000,5679,3,6,6037911001,911001,2078,911001,2019,Unincorporated,2,Unincorporated Juniper Hills/Unincorporated Llano/Other,1,5,0,0,0,0,0,1,1,0,0,14,3,25,2,0,15,5,37.966999999999999,2,0,0,0,2.333000000000000,0,0,0,0,5.395000000000000,0,0,15,5,32.570999999999998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.564999999999998,0,0,0,0,60.564999999999998,911001,107851.963963098154636,374200166.983194172382355
32,6037910813.000000000000000,3535,Los Angeles,91390,Santa Clarita,-118.304849800000000,34.515253100000002,7.540000000000000,7,5-10%,0.060000000000000,85,7.860000000000000,18,1.100000000000000,4,554.139999999999986,58,0.000000000000000,0,10.859999999999999,9,1030.930000000000064,69,6.000000000000000,48,0.000000000000000,0,0.000000000000000,0,1,15,0.000000000000000,0,27.379999999999999,3.370000000000000,14,15.470000000000001,4,2.940000000000000,8,8.619999999999999,58,4.900000000000000,19,0.700000000000000,3,14.900000000000000,16,10.199999999999999,58,5.600000000000000,2,21.570000000000000,2.240000000000000,10,8.699999999999999,77.900000000000006,13.400000000000000,18.699999999999999,75.200000000000003,1.500000000000000,0.700000000000000,1.800000000000000,2.100000000000000,7230,1,2,6037910813,910813,2077,910813,2019,Palmdale/Unincorporated,2,Palmdale/Unincorporated Santa Clarita Valley,1,5,0,0,0,0,0,1,4,0,0,3,0,26,3,6,3,0,39.485999999999997,3,7,0,0,2.426000000000000,0,0,0,0,5.611000000000000,0,0,3,0,33.874000000000002,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.366000000000000,0,0,0,0,56.366000000000000,910813,50744.156281914096326,82542005.024411857128143
33,6037910716.000000000000000,6117,Los Angeles,93550,Palmdale,-118.073185400000000,34.546387199999998,19.500000000000000,37,35-40%,0.062000000000000,91,6.180000000000000,8,5.310000000000000,15,243.830000000000013,25,0.000000000000000,0,11.440000000000000,9,1077.029999999999973,71,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0,0,0.000000000000000,0,20.800000000000001,2.560000000000000,4,103.230000000000004,93,6.610000000000000,86,12.740000000000000,92,21.100000000000001,64,4.400000000000000,33,40.100000000000001,60,7.300000000000000,32,32.700000000000003,92,73.379999999999995,7.610000000000000,85,15.199999999999999,78.900000000000006,5.900000000000000,53.399999999999999,24.600000000000001,15.500000000000000,0.300000000000000,3.600000000000000,2.600000000000000,4899,4,8,6037910716,910716,2068,910716,2019,Palmdale,2,Palmdale,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.519000000000000,0,0,0,0,0.093000000000000,0,0,0,0,0.216000000000000,0,0,0,0,1.303000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519000000000000,0,0,0,0,1.519000000000000,910716,7522.858184572245591,2477592.170435521285981
34,6037910715.000000000000000,6702,Los Angeles,93550,Palmdale,-118.070094699999999,34.554651100000001,16.890000000000001,30,30-35%,0.062000000000000,91,6.180000000000000,8,7.170000000000000,20,243.830000000000013,25,0.000000000000000,0,8.619999999999999,8,418.399999999999977,23,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0,0,0.000000000000000,0,16.579999999999998,2.040000000000000,1,99.930000000000007,93,6.670000000000000,87,12.390000000000001,91,21.800000000000001,65,13.100000000000000,70,42.600000000000001,63,15.900000000000000,87,20.500000000000000,61,79.719999999999999,8.270000000000000,92,17.600000000000001,76.500000000000000,5.900000000000000,62.899999999999999,17.199999999999999,14.100000000000000,0.100000000000000,3.300000000000000,2.400000000000000,5291,4,7,6037910715,910715,2067,910715,2019,Palmdale,2,Palmdale,1,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.000000000000000,0,0,0,0,3.000000000000000,910715,6541.767870370149467,1977891.058913682587445
35,6037910714.000000000000000,3596,Los Angeles,93552,Palmdale,-118.037536900000006,34.561673300000002,17.609999999999999,32,30-35%,0.062000000000000,91,6.180000000000000,8,8.350000000000000,24,243.830000000000013,25,0.000000000000000,0,7.810000000000000,8,392.629999999999995,20,0.500000000000000,8,0.000000000000000,0,0.000000000000000,0,0,0,0.000000000000000,0,17.260000000000002,2.130000000000000,1,62.109999999999999,71,6.580000000000000,86,12.210000000000001,90,42.500000000000000,89,11.600000000000000,65,58.200000000000003,82,11.000000000000000,63,30.199999999999999,88,79.879999999999995,8.279999999999999,93,17.899999999999999,76.200000000000003,5.900000000000000,69.700000000000003,13.300000000000001,13.699999999999999,0.400000000000000,1.700000000000000,1.300000000000000,5290,4,7,6037910714,910714,2066,910714,2019,Palmdale,2,Palmdale,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.519000000000000,0,0,0,0,0.093000000000000,0,0,0,0,0.216000000000000,0,0,0,0,1.303000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519000000000000,0,0,0,0,1.519000000000000,910714,4108.104599305292140,1009597.417604586691596
36,6037910711.000000000000000,7585,Los Angeles,93552,Palmdale,-118.052946899999995,34.568739500000000,16.469999999999999,29,25-30%,0.062000000000000,91,6.180000000000000,8,7.850000000000000,22,243.830000000000013,25,0.000000000000000,0,5.550000000000000,7,374.689999999999998,19,0.500000000000000,8,0.000000000000000,0,0.000000000000000,0,0,0,0.000000000000000,0,16.840000000000000,2.070000000000000,1,54.789999999999999,63,6.820000000000000,89,9.130000000000001,65,35.700000000000003,83,10.600000000000000,61,65.599999999999994,90,14.000000000000000,80,32.299999999999997,91,76.540000000000006,7.940000000000000,89,16.199999999999999,75.500000000000000,8.300000000000001,60.700000000000003,20.600000000000001,13.800000000000001,0.300000000000000,2.500000000000000,2.100000000000000,5676,3,6,6037910711,910711,2063,910711,2019,Palmdale,2,Palmdale,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.519000000000000,1,0,0,0,0.093000000000000,0,0,0,0,0.216000000000000,0,0,0,0,1.303000000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575000000000000,0,0,0,0,2.575000000000000,910711,8882.640502416303207,3612491.604657496791333
37,6037910606.000000000000000,2970,Los Angeles,93550,Palmdale,-118.067270300000004,34.561849400000000,17.120000000000001,31,30-35%,0.062000000000000,91,6.180000000000000,8,7.170000000000000,20,243.830000000000013,25,0.000000000000000,0,2.610000000000000,6,354.279999999999973,17,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0,0,0.000000000000000,0,15.810000000000000,1.950000000000000,1,82.980000000000004,87,7.790000000000000,96,10.609999999999999,79,32.899999999999999,80,17.300000000000001,79,64.000000000000000,88,14.699999999999999,83,26.600000000000001,81,84.760000000000005,8.789999999999999,97,17.000000000000000,77.900000000000006,5.100000000000000,64.599999999999994,19.600000000000001,12.300000000000001,0.600000000000000,1.500000000000000,1.400000000000000,5287,4,7,6037910606,910606,2058,910606,2019,Palmdale,2,Palmdale,1,5,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,9.112000000000000,0,0,0,0,0.560000000000000,0,0,0,0,1.295000000000000,0,0,0,0,7.817000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.112000000000000,0,0,0,0,9.112000000000000,910606,4950.594312118571906,1362449.740570527967066
38,6037910605.000000000000000,4535,Los Angeles,93550,Palmdale,-118.064732000000006,34.569355999999999,17.590000000000000,32,30-35%,0.062000000000000,91,6.180000000000000,8,7.170000000000000,20,243.830000000000013,25,0.000000000000000,0,6.880000000000000,7,476.350000000000023,28,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0,0,0.000000000000000,0,17.050000000000001,2.100000000000000,1,94.280000000000001,91,6.790000000000000,88,11.800000000000001,88,36.100000000000001,83,8.400000000000000,53,58.799999999999997,83,12.800000000000001,75,22.300000000000001,68,80.750000000000000,8.369999999999999,93,16.699999999999999,77.400000000000006,5.900000000000000,64.400000000000006,19.500000000000000,11.800000000000001,0.400000000000000,1.900000000000000,1.900000000000000,5286,4,7,6037910605,910605,2057,910605,2019,Palmdale,2,Palmdale,1,5,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,6.075000000000000,0,0,0,0,0.373000000000000,0,0,0,0,0.863000000000000,0,0,0,0,5.211000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.074999999999999,0,0,0,0,10.074999999999999,910605,4920.840553114898285,1350902.838094161823392
39,6037135114.000000000000000,4445,Los Angeles,91303,Canoga Park,-118.603662000000000,34.190443799999997,37.740000000000002,73,70-75%,0.057000000000000,82,10.369999999999999,53,21.829999999999998,67,618.049999999999955,70,271.396000000000015,82,396.149999999999977,47,931.889999999999986,64,4.350000000000000,40,21.500000000000000,73,0.400000000000000,73,2,29,0.000000000000000,0,58.549999999999997,7.210000000000000,89,25.609999999999999,17,6.510000000000000,85,4.450000000000000,8,5.000000000000000,20,17.399999999999999,80,36.700000000000003,55,18.600000000000001,94,24.000000000000000,74,50.460000000000001,5.230000000000000,51,9.500000000000000,73.799999999999997,16.699999999999999,12.699999999999999,51.200000000000003,5.100000000000000,0.300000000000000,26.699999999999999,4.100000000000000,2073,8,15,6037135114,135114,299,135114,2019,Los Angeles,1,Canoga Park/Woodland Hills,2,3,3,0,0,0,0,1,2,0,0,0,1,1,0,0,0,2,1.694000000000000,0,0,0,0,0.005000000000000,0,0,0,0,0.013000000000000,0,0,0,2,1.681000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.270000000000000,0,0,0,0,5.270000000000000,135114,5540.939949151149449,1269391.185418993467465
